file_name,split,decision,missed_count,notes
sultana_113_jpg.rf.adce8e4eade7077627ad1c443267a67a.jpg,test,all_visible_annotated,0,
sultana_153_jpg.rf.87cbb9702fa753a6d9efb636d0a34ff6.jpg,test,all_visible_annotated,0,
sultana_137_jpg.rf.1b807fbaae91ff0e041023b8cf5d990e.jpg,test,all_visible_annotated,0,
DSC05354_JPG.rf.c5441ed6572063e9b31fefe4f799029e.jpg,valid,all_visible_annotated,0,
sultana_147_jpg.rf.6c3d6babf442fb4eb9d774ec788977d2.jpg,valid,all_visible_annotated,0,
el_calvario_082_jpg.rf.fd3671529047842172e7158f69b40f1f.jpg,test,all_visible_annotated,0,
B0EF9652-747C-4386-A944-1A2C0553649A_1_105_c_jpeg.rf.c13d8244afaafd6187573447c72a2998.jpg,test,all_visible_annotated,0,
DSC_0032_JPG.rf.0ac3efcd40bfb5e7c2571e5590f279f0.jpg,test,all_visible_annotated,0,
DSC05556_JPG.rf.b2ba00baa3b65ec5cf43238b7f49e299.jpg,test,bibs_missed,1,
el_calvario_088_jpg.rf.bd9c7eb9c57e1a3fb42b9b7090ab8ee0.jpg,test,all_visible_annotated,0,
D9A777A7-54AD-4905-AE2E-ED882DB68E78_1_105_c_jpeg.rf.dd3175fbe233a68b71dcd389549badeb.jpg,test,all_visible_annotated,0,
el_calvario_095_jpg.rf.a6c7648368f8393a026e96166bd8154a.jpg,test,all_visible_annotated,0,
sultana_172_jpg.rf.f89b0ef2538279516f87622442c1ee5f.jpg,test,all_visible_annotated,0,
DSC05773_JPG.rf.02f02fe6f623b26b5b92460f7762d398.jpg,test,bibs_missed,1,
85677B9A-678B-40BC-9991-33D9B8090EAF_1_105_c_jpeg.rf.9d2357d75a2b349719abead22e090fc2.jpg,test,all_visible_annotated,0,
sultana_133_jpg.rf.18de11c80e130e79f33e9d04096616d1.jpg,test,all_visible_annotated,0,
DSC_0156_JPG.rf.e8ec7ad1458199a71e9aec019a08c76c.jpg,valid,all_visible_annotated,0,
618DAF53-A67B-46C5-8FE7-5277DE1117CB_1_105_c_jpeg.rf.6937c268639c5b37aa028baeca4a98f3.jpg,valid,all_visible_annotated,0,
sultana_131_jpg.rf.83d18b016d160d83d3bf52de0016a00b.jpg,valid,all_visible_annotated,0,
sultana_185_jpg.rf.316309cd1220c029bca29ef63998df82.jpg,valid,all_visible_annotated,0,
el_calvario_063_jpg.rf.6313efeb54972dd71f835f4678ef2a21.jpg,valid,all_visible_annotated,0,
sultana_210_jpg.rf.f26b693d5cfa38d3e908686cf777cb0f.jpg,valid,all_visible_annotated,0,
el_calvario_091_jpg.rf.20b58931a43c7dd955363f5aa31769d6.jpg,valid,all_visible_annotated,0,
sultana_119_jpg.rf.2d095692bd3c9ac38424aa0537f9cc53.jpg,valid,all_visible_annotated,0,
el_calvario_089_jpg.rf.c86e40dad51507c78cdd18f4fc1ad7ca.jpg,valid,all_visible_annotated,0,
DSC05486_JPG.rf.2ff0d2b16b8c70288622ad89c4d71903.jpg,valid,all_visible_annotated,0,
sultana_146_jpg.rf.dd0fd34efcf84713b2179e2a4b9c2cec.jpg,valid,all_visible_annotated,0,
sultana_141_jpg.rf.9abddc821f1fe7d14d88eec55bce269d.jpg,valid,all_visible_annotated,0,
sultana_207_jpg.rf.274bac577163e061a2cd5066b4fad81b.jpg,valid,all_visible_annotated,0,
E8C60674-165B-498F-94EE-F892485BD017_1_105_c_jpeg.rf.958eea2a4c4e6b428b3eb22501c14472.jpg,valid,all_visible_annotated,0,
el_calvario_087_jpg.rf.39bb90cee2c4308e561e2accb01281cf.jpg,valid,all_visible_annotated,0,
sultana_105_jpg.rf.7b569f9c296f28b3732f56cbce832f97.jpg,valid,all_visible_annotated,0,
el_calvario_069_jpg.rf.47a80346a633da12d6d0dde91a983666.jpg,valid,all_visible_annotated,0,
A321FA30-EEEA-4CE4-B842-614480C854CB_1_105_c_jpeg.rf.547fea044636bf6d80a02cb0b6cb0b93.jpg,valid,all_visible_annotated,0,
45_jpg.rf.2b5e4980184b3f6357989625fd65789d.jpg,valid,all_visible_annotated,0,
35CD6B2C-0A5A-4193-9E14-48EC146B45A9_1_105_c_jpeg.rf.713144274869e69e95d5af47b6fa2c61.jpg,train,all_visible_annotated,0,
DSC05306_JPG.rf.78dbaab7492ca499670bab915bd30917.jpg,train,all_visible_annotated,0,
DSC02043_JPG.rf.5784958cc594f3185766c65deacaf5a2.jpg,train,all_visible_annotated,0,
DSC05597_JPG.rf.eab170fce9e1fe08049b782b74e861e5.jpg,train,all_visible_annotated,0,
DSC05545_JPG.rf.46160be468d0ac980cc8535a432d8e2c.jpg,train,all_visible_annotated,0,
DSC05211_JPG.rf.367a906bdc4e04729dea7f3ea2f09465.jpg,train,all_visible_annotated,0,
CAB59EAB-2864-40A7-B15D-D25B9C9B5355_1_105_c_jpeg.rf.f39428e21e5db432ff668331e677b3c3.jpg,train,all_visible_annotated,0,
DSC03665_JPG.rf.91d34695274d45b0799ae1a287414758.jpg,train,all_visible_annotated,0,
DSC01827_JPG.rf.feda12899e090f405c008021fee3b3c2.jpg,train,all_visible_annotated,0,
DSC05709_JPG.rf.3fa913193ea5b11bde2b77eddfa21911.jpg,train,all_visible_annotated,0,
DSC05282_JPG.rf.aafcf4b0ae0bbc0e9956d723e30719ce.jpg,train,all_visible_annotated,0,
el_calvario_064_jpg.rf.27a8f322bf6da579c27f18b953ba6403.jpg,train,all_visible_annotated,0,
el_calvario_003_jpg.rf.7989e668369611c68d0b79b545430adc.jpg,train,all_visible_annotated,0,
el_calvario_081_jpg.rf.2e5d619a86d3d66bc336c80fb3aa0475.jpg,train,all_visible_annotated,0,
sultana_197_jpg.rf.04b25aff2ad0af909d8dceff6d8acb0e.jpg,train,all_visible_annotated,0,
_MG_5028_jpg.rf.fe5956d7fb2c2fec1f7c39ce5bcb7802.jpg,train,all_visible_annotated,0,
7D689572-AE0B-46E6-B1E9-1DF7E56FFEFB_1_105_c_jpeg.rf.fac8263ac64e3c9f803de684b552916f.jpg,train,all_visible_annotated,0,
sultana_199_jpg.rf.918a0d7084e2a5e6f21a05ce82077f81.jpg,train,all_visible_annotated,0,
F1C56B69-24F7-4144-BCE3-E6FBB0DF31CA_1_105_c_jpeg.rf.d6f1881991e63f6bbe10f29e066f8717.jpg,train,all_visible_annotated,0,
DSC05320_JPG.rf.0109f233781347de2f8b348a216fe347.jpg,train,all_visible_annotated,0,
el_calvario_058_jpg.rf.c318e7ed3c2966cd14a0a8aec54dddb8.jpg,train,all_visible_annotated,0,
DSC05217_JPG.rf.2dd97b148811ce6a1498de38425f75af.jpg,train,all_visible_annotated,0,
sultana_135-_jpg.rf.6033f1c1e4eb3a6711af1492eecae970.jpg,train,all_visible_annotated,0,
CA39E02F-80AC-408C-89C7-902D466982E4_1_105_c_jpeg.rf.a2239d585f9f33332caa716160d41f22.jpg,train,all_visible_annotated,0,
sultana_160_jpg.rf.653d150d1c2ffa9be17daa5725ae3475.jpg,train,all_visible_annotated,0,
DSC05930_JPG.rf.7ea06c47a14e8b6fcc77fe44723cfc16.jpg,train,bibs_missed,1,
AAD28DE5-5997-4BF5-BF1E-1130EE38DB16_1_105_c_jpeg.rf.050c9017623904bef8049def53451a4b.jpg,train,all_visible_annotated,0,
sultana_191_jpg.rf.73357798f38ca9e3ff7cace4a8c6e345.jpg,train,all_visible_annotated,0,
sultana_118_jpg.rf.758d64e79ce8f08ac177ba59ce4bfe13.jpg,train,all_visible_annotated,0,
sultana_177_jpg.rf.74e0a0bcdb5c11b6403d229dae3129f3.jpg,train,bibs_missed,1,
DSC05439_jpg.rf.8f63a4075a4571f3ce18430b34a2f9e5.jpg,train,bibs_missed,1,
DSC01907_JPG.rf.e3f34b4517fe4859c31e215aeeaaf741.jpg,train,all_visible_annotated,0,
sultana_132_jpg.rf.438ba9fcd6b3c748f784997cad88bea2.jpg,train,all_visible_annotated,0,
DSC05931_JPG.rf.fa5ef3a3a7b695845c3e99cc6d33e4e0.jpg,train,all_visible_annotated,0,
sultana_179_jpg.rf.95c7bf142651fa6bb7ade78b7f468917.jpg,train,all_visible_annotated,0,
DSC05710_JPG.rf.7225df5c3ae807b481980f07db3d0998.jpg,train,all_visible_annotated,0,
DSC_0079_JPG.rf.3c5ef7cb5c697ac72c2d9fdc17ae88b6.jpg,train,all_visible_annotated,0,
DSC_0677_JPG.rf.d8a02d47c40876b44c6212add1458cac.jpg,train,bibs_missed,2,
el_calvario_049_jpg.rf.680143bb71490b399b2dc9dbfc13368a.jpg,train,all_visible_annotated,0,
DSC05686_JPG.rf.3bd2c6868430cb5ef34bdd6da645a6b9.jpg,train,all_visible_annotated,0,
DSC05768_JPG.rf.decf84cbb38e9a7cba90eaeaa04927a9.jpg,train,all_visible_annotated,0,
DSC_0039_JPG.rf.2f0087fe0ca2af0cfa3bed919f961cb7.jpg,train,all_visible_annotated,0,
sultana_120_jpg.rf.b47a9ecf77d6004657a5f16b64c0b2df.jpg,train,all_visible_annotated,0,
DSC05837_JPG.rf.6aa0c1b0b25403e2405bd8e1be4f3a0a.jpg,train,bibs_missed,1,
DSC01966_JPG.rf.e32b8447b4f0bfe34118537bc588d2b3.jpg,train,all_visible_annotated,0,
el_calvario_100_jpg.rf.e6f5a0896f06074ba0c4342f57abf630.jpg,train,all_visible_annotated,0,
DSC_0092_JPG.rf.ed488dc78edb9d94c5cea8ef9590dde0.jpg,train,all_visible_annotated,0,
A62C87DA-97A9-48EE-9C74-3089BE64175B_1_105_c_jpeg.rf.2765408d7e2739ed7e8185e25bd08777.jpg,train,all_visible_annotated,0,
_MG_5507_jpg.rf.ec0dd67d494291af30b7b80023c8afd3.jpg,train,bibs_missed,1,
DSC05289_JPG.rf.79bedb375ea72748982d9807d8168903.jpg,train,all_visible_annotated,0,
DSC05445_JPG.rf.7803fc5ee839a488c043a9d0f7d46919.jpg,train,all_visible_annotated,0,
DSC01902_JPG.rf.ac04c3430e46f19eee35ae4fa21dd2d4.jpg,train,all_visible_annotated,0,
DSC_0098_JPG.rf.ee2c94dcbd104edb556d736be3f16865.jpg,train,all_visible_annotated,0,
sultana_174_jpg.rf.71956ce9e4b338057bf4f139e745ca7c.jpg,train,all_visible_annotated,0,
DSC02058_JPG.rf.a1c2747d5a6e2a93bc5f57a690ed9354.jpg,train,all_visible_annotated,0,
DSC05685_JPG.rf.79953f9bb8a1fe202cb303c14e93399b.jpg,train,all_visible_annotated,0,
el_calvario_050_jpg.rf.77499b0223753bc0007ef09359002e62.jpg,train,all_visible_annotated,0,
sultana_194_jpg.rf.8902f8dadc0a2473dead678708b727c4.jpg,train,all_visible_annotated,0,
DSC05180_JPG.rf.1566d487a0be2fc63cf0c87403d87bbf.jpg,train,all_visible_annotated,0,
el_calvario_012_jpg.rf.ba96def57fe07169614c10f1b20a1ec4.jpg,train,all_visible_annotated,0,
DSC05596_JPG.rf.e0822de07c5f6a6880b07f8227e721e1.jpg,train,all_visible_annotated,0,
DSC05179_JPG.rf.d77425ecb0fea68aa8fac6014651eddd.jpg,train,all_visible_annotated,0,
DSC01825_JPG.rf.d412881d1079b0f26216ad9b1587d642.jpg,train,all_visible_annotated,0,
DSC05238_JPG.rf.554d487accccc634818bdf0e4540b9ef.jpg,train,bibs_missed,1,
el_calvario_073_jpg.rf.40c82c0102b20707cbd3344fd427c6e3.jpg,train,all_visible_annotated,0,
DSC02084_JPG.rf.bbc52646a80234b1681ef633c1e90ab9.jpg,train,all_visible_annotated,0,
el_calvario_098_jpg.rf.77e8d0a2c83b2e9e922d6552f28a1479.jpg,train,all_visible_annotated,0,
sultana_144_jpg.rf.5b6f01b8b6a4f4e640b8de424f965270.jpg,train,all_visible_annotated,0,
sultana_116_jpg.rf.900d4d6126b447562b0ff8a7c09d3f70.jpg,train,all_visible_annotated,0,
D8F98788-A91A-4725-A85E-1B3BBBC02747_1_105_c_jpeg.rf.69986d1f5506164bc3d5525409261857.jpg,train,all_visible_annotated,0,
sultana_157_jpg.rf.63b65fca33dcbe226968ea8c350f4340.jpg,train,all_visible_annotated,0,
DSC05711_JPG.rf.8c6e4b21fa5f6872ec1aab057f03291b.jpg,train,all_visible_annotated,0,
DSC_0004_JPG.rf.d28868603f357a23543ac49532cb101a.jpg,train,all_visible_annotated,0,
DSC01898_JPG.rf.a2711d1d080dabc4f46a39da1506b66e.jpg,train,bibs_missed,1,
el_calvario_018_jpg.rf.c03421014dd528be4a034e6b39c6f442.jpg,train,bibs_missed,1,
DSC01810_JPG.rf.60442a3645574947eaf057cc067dc604.jpg,train,all_visible_annotated,0,
DSC05334_JPG.rf.91b73ebff5a4a38a9b90a6c56916be0b.jpg,train,all_visible_annotated,0,
DSC_0107_JPG.rf.9c37093fb49cc71fe9575dcab2571502.jpg,train,all_visible_annotated,0,
sultana_196_jpg.rf.51ca90c7ca6267df7d1682ee39dc425c.jpg,train,all_visible_annotated,0,
sultana_150_jpg.rf.b2e20763e6b10ed3429dffbcb39a8d68.jpg,train,all_visible_annotated,0,
el_calvario_077_jpg.rf.413fab18333185d49c750049649150cb.jpg,train,all_visible_annotated,0,
DSC_0634_JPG.rf.797e3928fae99d4504f9cdd411649755.jpg,test,bibs_missed,2,
DSC05661_JPG.rf.a917a776c77ea253f6f96ae790e6f8b6.jpg,train,all_visible_annotated,0,
20_jpg.rf.e904d4b3feb43fe9069bf7263ba3366d.jpg,train,all_visible_annotated,0,
DSC01817_JPG.rf.f3fbe82f1784bfb5880cc63186c9f319.jpg,train,all_visible_annotated,0,
CC9194A1-EF46-4D2C-A08D-E552BB829D3E_1_105_c_jpeg.rf.3a49c027346e96f2e8142cc80a76b8c6.jpg,valid,all_visible_annotated,0,
DSC_0099_JPG.rf.b2974e99ba97e919e3234ec031da17ab.jpg,valid,all_visible_annotated,0,
el_calvario_083_jpg.rf.3291db9cf4abc3f80adee080c78cc78f.jpg,train,all_visible_annotated,0,
sultana_178_jpg.rf.837e77a8a15b4a082fdba020e11627f5.jpg,valid,all_visible_annotated,0,
6C8AB89E-061C-41F3-AF15-77C78E29C707_1_105_c_jpeg.rf.c57553c2ecdd323bf71c9d775e6fb419.jpg,train,all_visible_annotated,0,
DSC01826_JPG.rf.bcfca7b260d3774f942a0543b278cbcb.jpg,train,all_visible_annotated,0,
DSC_0096_JPG.rf.78b7e3c53e9140deca359b2c9be7946d.jpg,train,all_visible_annotated,0,
sultana_209_jpg.rf.685b5b62238bd7e8f8c76d1f20a09862.jpg,train,all_visible_annotated,0,
DSC_0028_JPG.rf.328fa46f1787b4bcb325ecee5ce49017.jpg,train,all_visible_annotated,0,
8C818986-4EF2-46AB-998D-0298E522C090_1_105_c_jpeg.rf.5fd54a383caf80895c1a46dfc8e64118.jpg,train,all_visible_annotated,0,
A10E0859-C3B5-4A7B-ABA7-B4E1EFD9C1A9_1_105_c_jpeg.rf.3afc22fdb35659cf8fd505235933a044.jpg,train,all_visible_annotated,0,
el_calvario_075_jpg.rf.d1309702855813878f138f6a1740eb54.jpg,valid,all_visible_annotated,0,
el_calvario_010_jpg.rf.d8b7df9686d7842672a13f9862dd460a.jpg,test,all_visible_annotated,0,
sultana_103_jpg.rf.8eb2c2b86133820ac57acd7cd2c9445e.jpg,test,all_visible_annotated,0,
DSC_0157_JPG.rf.0b1c0d05b7c4d53cfc66775c7fbdb3c5.jpg,valid,all_visible_annotated,0,
sultana_123_jpg.rf.841854305a8385a073e98dd3f1bdea56.jpg,test,all_visible_annotated,0,
el_calvario_084_jpg.rf.70e451d20024c36d4085b850255c7815.jpg,test,all_visible_annotated,0,
_MG_5514_jpg.rf.0a337766772255e7a6254e009c4005aa.jpg,test,all_visible_annotated,0,
06AC55FE-D7C2-47B0-80F1-B3ED1A990C4D_1_105_c_jpeg.rf.723644b528e30fd81c2606cb1e52c474.jpg,test,all_visible_annotated,0,
DSC_0231_JPG.rf.4cb64d7fa25f22e727d597ae074b5699.jpg,valid,bibs_missed,1,
sultana_109_jpg.rf.0d213421df83e69bb1424fc0d9ef385f.jpg,valid,all_visible_annotated,0,
_MG_5017_jpg.rf.6d01bd2d16c10b79fa68bddba9044784.jpg,valid,bibs_missed,1,
el_calvario_099_jpg.rf.e83553330c95147f12f48bd5408eb8f0.jpg,valid,all_visible_annotated,0,
DSC_0151_JPG.rf.d457dbc6bf27bfc7c20b0e814fc1c38b.jpg,valid,all_visible_annotated,0,
el_calvario_040_jpg.rf.35aa915a8770a07df453096e4f23947e.jpg,valid,all_visible_annotated,0,
A30C2E66-7E04-4A3C-B78E-97448BB020CB_1_105_c_jpeg.rf.b7c8a5abb82c6dcea5ac19c67a4255c3.jpg,train,all_visible_annotated,0,
21_jpg.rf.e9a2f936d0d84dd9f218e14c6d79d569.jpg,train,all_visible_annotated,0,
sultana_125_jpg.rf.8eba6c308e2e60fe62178edd753408b7.jpg,train,all_visible_annotated,0,
DSC05547_JPG.rf.1c5393b11122126e695e662aedae250f.jpg,train,all_visible_annotated,0,
1626F31B-BA93-4F76-8C14-9F8E4CCCBC6B_1_105_c_jpeg.rf.e15de1f7618c058709b51445ad10d92b.jpg,train,all_visible_annotated,0,
18_jpg.rf.9fe4cc438dbd6ac04875404dadfa171a.jpg,train,all_visible_annotated,0,
el_calvario_093_jpg.rf.1c111ea1bb24ce23c4ac745779665f6b.jpg,train,all_visible_annotated,0,
DSC01865_JPG.rf.7333f40c0e1de584c851c783f5f2463c.jpg,train,all_visible_annotated,0,
DSC03262_JPG.rf.8f2612c1941a4c6e2a5cdf36557619ac.jpg,train,all_visible_annotated,0,
DSC02022_JPG.rf.db13700e4ab4ff7f6157e52fa457a55a.jpg,train,all_visible_annotated,0,
6AD38634-F9A4-4DC4-921C-8BFEB5B531E0_1_105_c_jpeg.rf.185c82da917dc1220edf4ef4d76d5577.jpg,train,all_visible_annotated,0,
_MG_5488_jpg.rf.750ee2b9a38bd6372d1d9f705da0a0b5.jpg,train,all_visible_annotated,0,
3580DC17-BA7D-4D37-A2FC-BD661FA1BFF0_1_105_c_jpeg.rf.303dd193f04fcea95ced3ebad37e1f57.jpg,train,all_visible_annotated,0,
sultana_128_jpg.rf.6d41a181d5bb6ee92ea651698b3c3cf1.jpg,train,all_visible_annotated,0,
el_calvario_045_jpg.rf.642d71b9f99ddc9028e5808b5509ed85.jpg,train,all_visible_annotated,0,
7F84431E-9BBE-4712-AB8F-28740750B331_1_105_c_jpeg.rf.f5ae25eaaf46d08348ede96240a205c2.jpg,train,all_visible_annotated,0,
DSC01936_JPG.rf.f60daada8b5084ba3679667704c68f5f.jpg,train,all_visible_annotated,0,
DSC05662_JPG.rf.a6650468d4d212e50e219549def7705d.jpg,train,all_visible_annotated,0,
el_calvario_062_jpg.rf.afff89e883a34bf3246b2490c982887f.jpg,train,all_visible_annotated,0,
550230EA-932A-4218-A8CD-1A8484BD28B7_1_105_c_jpeg.rf.8e12573d19a9dcb8145eb0fcd0d8de6a.jpg,train,all_visible_annotated,0,
sultana_175_jpg.rf.cbd00ba835b8972b6f39a283756f683b.jpg,train,all_visible_annotated,0,
DSC02047_JPG.rf.137c1be1b559fea3e954a6a04e96592f.jpg,train,all_visible_annotated,0,
_MG_5386_jpg.rf.b93756678e070be4d1e637ee4d37f67e.jpg,train,all_visible_annotated,0,
DSC01766_JPG.rf.159a37e30e0551f41a9706884668c172.jpg,train,all_visible_annotated,0,
DSC02010_JPG.rf.7791f1283e612df69a1cd176694e923c.jpg,train,all_visible_annotated,0,
el_calvario_056_jpg.rf.19e5b983430e6a18a2f5800dcc3ee453.jpg,train,all_visible_annotated,0,
